hcp_id,month_id,brand,nrx,trx
H302,2025-10,Apexacare,7,27
H302,2025-10,Competitor_A,12,43
H302,2025-10,Competitor_B,11,35
H303,2025-10,Apexacare,16,65
H303,2025-10,Competitor_A,15,60
H303,2025-10,Competitor_B,11,43
H304,2025-10,Apexacare,23,96
H304,2025-10,Competitor_A,9,40
H304,2025-10,Competitor_B,9,32
H305,2025-10,Apexacare,9,32
H305,2025-10,Competitor_A,13,46
H305,2025-10,Competitor_B,13,42
H306,2025-10,Apexacare,11,39
H306,2025-10,Competitor_A,10,38
H306,2025-10,Competitor_B,9,28
H307,2025-10,Apexacare,12,53
H307,2025-10,Competitor_A,13,54
H307,2025-10,Competitor_B,11,43
H308,2025-10,Apexacare,1,5
H308,2025-10,Competitor_A,1,5
H308,2025-10,Competitor_B,2,6
H309,2025-10,Apexacare,9,40
H309,2025-10,Competitor_A,8,38
H309,2025-10,Competitor_B,9,34
H310,2025-10,Apexacare,9,40
H310,2025-10,Competitor_A,12,53
H310,2025-10,Competitor_B,11,39
H311,2025-10,Apexacare,8,40
H311,2025-10,Competitor_A,8,39
H311,2025-10,Competitor_B,8,35
H312,2025-10,Apexacare,7,32
H312,2025-10,Competitor_A,7,33
H312,2025-10,Competitor_B,6,25
H313,2025-10,Apexacare,6,22
H313,2025-10,Competitor_A,5,19
H313,2025-10,Competitor_B,6,19
H314,2025-10,Apexacare,17,74
H314,2025-10,Competitor_A,15,66
H314,2025-10,Competitor_B,14,60
H315,2025-10,Apexacare,11,48
H315,2025-10,Competitor_A,6,29
H315,2025-10,Competitor_B,7,28
H316,2025-10,Apexacare,8,42
H316,2025-10,Competitor_A,11,54
H316,2025-10,Competitor_B,11,48
H317,2025-10,Apexacare,9,46
H317,2025-10,Competitor_A,11,56
H317,2025-10,Competitor_B,12,51
H318,2025-10,Apexacare,14,50
H318,2025-10,Competitor_A,8,29
H318,2025-10,Competitor_B,10,31
H319,2025-10,Apexacare,6,31
H319,2025-10,Competitor_A,15,70
H319,2025-10,Competitor_B,16,67
H320,2025-10,Apexacare,1,5
H320,2025-10,Competitor_A,1,5
H320,2025-10,Competitor_B,1,5
H321,2025-10,Apexacare,20,73
H321,2025-10,Competitor_A,9,34
H321,2025-10,Competitor_B,8,26
H322,2025-10,Apexacare,20,87
H322,2025-10,Competitor_A,17,75
H322,2025-10,Competitor_B,14,58
H323,2025-10,Apexacare,4,18
H323,2025-10,Competitor_A,2,12
H323,2025-10,Competitor_B,3,10
H324,2025-10,Apexacare,9,33
H324,2025-10,Competitor_A,14,52
H324,2025-10,Competitor_B,14,50
H325,2025-10,Apexacare,13,48
H325,2025-10,Competitor_A,10,37
H325,2025-10,Competitor_B,8,27
H326,2025-10,Apexacare,1,4
H326,2025-10,Competitor_A,1,7
H326,2025-10,Competitor_B,2,6
H327,2025-10,Apexacare,5,19
H327,2025-10,Competitor_A,6,22
H327,2025-10,Competitor_B,5,19
H328,2025-10,Apexacare,4,19
H328,2025-10,Competitor_A,3,13
H328,2025-10,Competitor_B,3,13
H329,2025-10,Apexacare,7,33
H329,2025-10,Competitor_A,6,29
H329,2025-10,Competitor_B,8,28
H330,2025-10,Apexacare,5,24
H330,2025-10,Competitor_A,5,23
H330,2025-10,Competitor_B,5,19
H331,2025-10,Apexacare,13,57
H331,2025-10,Competitor_A,13,55
H331,2025-10,Competitor_B,11,41
H332,2025-10,Apexacare,7,28
H332,2025-10,Competitor_A,9,34
H332,2025-10,Competitor_B,7,26
H333,2025-10,Apexacare,5,22
H333,2025-10,Competitor_A,5,22
H333,2025-10,Competitor_B,5,19
H334,2025-10,Apexacare,5,26
H334,2025-10,Competitor_A,4,21
H334,2025-10,Competitor_B,6,21
H335,2025-10,Apexacare,1,6
H335,2025-10,Competitor_A,0,5
H335,2025-10,Competitor_B,2,7
H336,2025-10,Apexacare,9,48
H336,2025-10,Competitor_A,9,49
H336,2025-10,Competitor_B,10,43
H337,2025-10,Apexacare,14,64
H337,2025-10,Competitor_A,6,29
H337,2025-10,Competitor_B,7,27
H338,2025-10,Apexacare,13,64
H338,2025-10,Competitor_A,10,48
H338,2025-10,Competitor_B,8,35
H339,2025-10,Apexacare,5,22
H339,2025-10,Competitor_A,10,40
H339,2025-10,Competitor_B,10,34
H340,2025-10,Apexacare,16,64
H340,2025-10,Competitor_A,11,46
H340,2025-10,Competitor_B,10,34
H341,2025-10,Apexacare,12,51
H341,2025-10,Competitor_A,6,25
H341,2025-10,Competitor_B,7,24
H342,2025-10,Apexacare,5,20
H342,2025-10,Competitor_A,8,31
H342,2025-10,Competitor_B,8,25
H343,2025-10,Apexacare,10,49
H343,2025-10,Competitor_A,11,53
H343,2025-10,Competitor_B,13,52
H344,2025-10,Apexacare,8,32
H344,2025-10,Competitor_A,7,28
H344,2025-10,Competitor_B,7,28
H345,2025-10,Apexacare,8,38
H345,2025-10,Competitor_A,9,45
H345,2025-10,Competitor_B,8,36
H346,2025-10,Apexacare,9,48
H346,2025-10,Competitor_A,7,36
H346,2025-10,Competitor_B,7,30
H347,2025-10,Apexacare,15,53
H347,2025-10,Competitor_A,15,54
H347,2025-10,Competitor_B,14,45
H348,2025-10,Apexacare,16,75
H348,2025-10,Competitor_A,7,32
H348,2025-10,Competitor_B,7,33
H349,2025-10,Apexacare,16,73
H349,2025-10,Competitor_A,11,51
H349,2025-10,Competitor_B,12,47
H350,2025-10,Apexacare,15,57
H350,2025-10,Competitor_A,12,44
H350,2025-10,Competitor_B,10,35
H351,2025-10,Apexacare,6,26
H351,2025-10,Competitor_A,7,29
H351,2025-10,Competitor_B,8,30
H352,2025-10,Apexacare,14,54
H352,2025-10,Competitor_A,14,54
H352,2025-10,Competitor_B,14,46
H353,2025-10,Apexacare,14,51
H353,2025-10,Competitor_A,16,57
H353,2025-10,Competitor_B,14,46
H354,2025-10,Apexacare,6,26
H354,2025-10,Competitor_A,11,47
H354,2025-10,Competitor_B,13,46
H355,2025-10,Apexacare,11,41
H355,2025-10,Competitor_A,10,35
H355,2025-10,Competitor_B,9,29
H356,2025-10,Apexacare,12,48
H356,2025-10,Competitor_A,9,33
H356,2025-10,Competitor_B,8,27
H357,2025-10,Apexacare,13,66
H357,2025-10,Competitor_A,13,64
H357,2025-10,Competitor_B,10,46
H358,2025-10,Apexacare,5,25
H358,2025-10,Competitor_A,4,19
H358,2025-10,Competitor_B,5,16
H359,2025-10,Apexacare,6,21
H359,2025-10,Competitor_A,4,17
H359,2025-10,Competitor_B,5,16
H360,2025-10,Apexacare,17,63
H360,2025-10,Competitor_A,9,33
H360,2025-10,Competitor_B,7,24
H361,2025-10,Apexacare,10,43
H361,2025-10,Competitor_A,9,40
H361,2025-10,Competitor_B,9,31
H362,2025-10,Apexacare,12,47
H362,2025-10,Competitor_A,10,37
H362,2025-10,Competitor_B,10,36
H363,2025-10,Apexacare,18,67
H363,2025-10,Competitor_A,10,39
H363,2025-10,Competitor_B,11,38
H364,2025-10,Apexacare,23,83
H364,2025-10,Competitor_A,15,55
H364,2025-10,Competitor_B,11,38
H365,2025-10,Apexacare,7,26
H365,2025-10,Competitor_A,7,28
H365,2025-10,Competitor_B,6,21
H366,2025-10,Apexacare,2,13
H366,2025-10,Competitor_A,1,9
H366,2025-10,Competitor_B,3,8
H367,2025-10,Apexacare,4,20
H367,2025-10,Competitor_A,6,30
H367,2025-10,Competitor_B,6,26
H368,2025-10,Apexacare,5,25
H368,2025-10,Competitor_A,11,51
H368,2025-10,Competitor_B,8,36
H369,2025-10,Apexacare,16,67
H369,2025-10,Competitor_A,12,52
H369,2025-10,Competitor_B,13,49
H370,2025-10,Apexacare,3,15
H370,2025-10,Competitor_A,3,14
H370,2025-10,Competitor_B,4,11
H371,2025-10,Apexacare,4,21
H371,2025-10,Competitor_A,4,22
H371,2025-10,Competitor_B,4,17
H372,2025-10,Apexacare,11,40
H372,2025-10,Competitor_A,7,25
H372,2025-10,Competitor_B,7,20
H373,2025-10,Apexacare,5,23
H373,2025-10,Competitor_A,5,22
H373,2025-10,Competitor_B,6,19
H374,2025-10,Apexacare,11,46
H374,2025-10,Competitor_A,14,56
H374,2025-10,Competitor_B,14,52
H375,2025-10,Apexacare,10,39
H375,2025-10,Competitor_A,9,35
H375,2025-10,Competitor_B,10,31
H376,2025-10,Apexacare,12,56
H376,2025-10,Competitor_A,11,49
H376,2025-10,Competitor_B,9,35
H377,2025-10,Apexacare,11,40
H377,2025-10,Competitor_A,10,35
H377,2025-10,Competitor_B,10,30
H378,2025-10,Apexacare,12,42
H378,2025-10,Competitor_A,13,46
H378,2025-10,Competitor_B,11,38
H379,2025-10,Apexacare,6,24
H379,2025-10,Competitor_A,12,46
H379,2025-10,Competitor_B,11,40
H380,2025-10,Apexacare,5,21
H380,2025-10,Competitor_A,6,23
H380,2025-10,Competitor_B,7,22
H381,2025-10,Apexacare,5,24
H381,2025-10,Competitor_A,7,32
H381,2025-10,Competitor_B,6,24
H382,2025-10,Apexacare,4,18
H382,2025-10,Competitor_A,3,12
H382,2025-10,Competitor_B,3,10
H383,2025-10,Apexacare,5,21
H383,2025-10,Competitor_A,4,18
H383,2025-10,Competitor_B,6,18
H384,2025-10,Apexacare,12,48
H384,2025-10,Competitor_A,10,41
H384,2025-10,Competitor_B,11,37
H385,2025-10,Apexacare,16,78
H385,2025-10,Competitor_A,12,61
H385,2025-10,Competitor_B,14,59
H386,2025-10,Apexacare,14,54
H386,2025-10,Competitor_A,12,46
H386,2025-10,Competitor_B,11,36
H387,2025-10,Apexacare,14,54
H387,2025-10,Competitor_A,8,31
H387,2025-10,Competitor_B,7,25
H388,2025-10,Apexacare,10,43
H388,2025-10,Competitor_A,7,31
H388,2025-10,Competitor_B,8,28
H389,2025-10,Apexacare,24,105
H389,2025-10,Competitor_A,14,61
H389,2025-10,Competitor_B,13,54
H390,2025-10,Apexacare,5,28
H390,2025-10,Competitor_A,4,24
H390,2025-10,Competitor_B,6,23
H391,2025-10,Apexacare,13,66
H391,2025-10,Competitor_A,18,88
H391,2025-10,Competitor_B,15,66
H392,2025-10,Apexacare,2,10
H392,2025-10,Competitor_A,4,16
H392,2025-10,Competitor_B,4,14
H393,2025-10,Apexacare,10,40
H393,2025-10,Competitor_A,11,42
H393,2025-10,Competitor_B,10,32
H394,2025-10,Apexacare,6,25
H394,2025-10,Competitor_A,8,33
H394,2025-10,Competitor_B,9,32
H395,2025-10,Apexacare,17,78
H395,2025-10,Competitor_A,17,78
H395,2025-10,Competitor_B,16,64
H396,2025-10,Apexacare,7,31
H396,2025-10,Competitor_A,12,53
H396,2025-10,Competitor_B,10,44
H397,2025-10,Apexacare,13,47
H397,2025-10,Competitor_A,5,20
H397,2025-10,Competitor_B,6,17
H398,2025-10,Apexacare,14,58
H398,2025-10,Competitor_A,11,46
H398,2025-10,Competitor_B,11,46
H399,2025-10,Apexacare,12,56
H399,2025-10,Competitor_A,5,24
H399,2025-10,Competitor_B,7,25
H400,2025-10,Apexacare,12,46
H400,2025-10,Competitor_A,10,38
H400,2025-10,Competitor_B,10,36
H401,2025-10,Apexacare,19,79
H401,2025-10,Competitor_A,11,47
H401,2025-10,Competitor_B,10,34
H402,2025-10,Apexacare,7,33
H402,2025-10,Competitor_A,10,45
H402,2025-10,Competitor_B,10,41
H403,2025-10,Apexacare,4,21
H403,2025-10,Competitor_A,5,26
H403,2025-10,Competitor_B,6,21
H404,2025-10,Apexacare,17,59
H404,2025-10,Competitor_A,17,60
H404,2025-10,Competitor_B,15,49
H405,2025-10,Apexacare,4,19
H405,2025-10,Competitor_A,8,37
H405,2025-10,Competitor_B,8,28
H406,2025-10,Apexacare,15,56
H406,2025-10,Competitor_A,13,49
H406,2025-10,Competitor_B,12,45
H407,2025-10,Apexacare,7,33
H407,2025-10,Competitor_A,15,65
H407,2025-10,Competitor_B,16,62
H408,2025-10,Apexacare,26,94
H408,2025-10,Competitor_A,13,46
H408,2025-10,Competitor_B,12,40
H409,2025-10,Apexacare,10,41
H409,2025-10,Competitor_A,5,20
H409,2025-10,Competitor_B,6,19
H410,2025-10,Apexacare,10,42
H410,2025-10,Competitor_A,16,65
H410,2025-10,Competitor_B,12,47
H411,2025-10,Apexacare,3,17
H411,2025-10,Competitor_A,2,12
H411,2025-10,Competitor_B,3,9
H412,2025-10,Apexacare,6,27
H412,2025-10,Competitor_A,10,41
H412,2025-10,Competitor_B,11,40
H413,2025-10,Apexacare,14,49
H413,2025-10,Competitor_A,12,44
H413,2025-10,Competitor_B,12,39
H414,2025-10,Apexacare,9,43
H414,2025-10,Competitor_A,9,40
H414,2025-10,Competitor_B,9,37
H415,2025-10,Apexacare,16,65
H415,2025-10,Competitor_A,7,30
H415,2025-10,Competitor_B,9,31
H416,2025-10,Apexacare,1,5
H416,2025-10,Competitor_A,1,5
H416,2025-10,Competitor_B,2,5
H417,2025-10,Apexacare,17,78
H417,2025-10,Competitor_A,15,68
H417,2025-10,Competitor_B,13,52
H418,2025-10,Apexacare,10,48
H418,2025-10,Competitor_A,10,49
H418,2025-10,Competitor_B,8,35
H419,2025-10,Apexacare,3,17
H419,2025-10,Competitor_A,2,14
H419,2025-10,Competitor_B,4,13
H420,2025-10,Apexacare,9,33
H420,2025-10,Competitor_A,9,33
H420,2025-10,Competitor_B,7,24
H421,2025-10,Apexacare,9,37
H421,2025-10,Competitor_A,10,41
H421,2025-10,Competitor_B,11,42
H422,2025-10,Apexacare,3,13
H422,2025-10,Competitor_A,4,17
H422,2025-10,Competitor_B,5,14
H423,2025-10,Apexacare,15,69
H423,2025-10,Competitor_A,6,30
H423,2025-10,Competitor_B,7,27
H424,2025-10,Apexacare,14,66
H424,2025-10,Competitor_A,8,39
H424,2025-10,Competitor_B,8,35
H425,2025-10,Apexacare,14,52
H425,2025-10,Competitor_A,13,50
H425,2025-10,Competitor_B,11,38
H426,2025-10,Apexacare,12,45
H426,2025-10,Competitor_A,10,40
H426,2025-10,Competitor_B,8,27
H427,2025-10,Apexacare,11,39
H427,2025-10,Competitor_A,9,32
H427,2025-10,Competitor_B,7,25
H428,2025-10,Apexacare,20,71
H428,2025-10,Competitor_A,15,54
H428,2025-10,Competitor_B,15,51
H429,2025-10,Apexacare,16,71
H429,2025-10,Competitor_A,9,41
H429,2025-10,Competitor_B,8,35
H430,2025-10,Apexacare,7,30
H430,2025-10,Competitor_A,9,40
H430,2025-10,Competitor_B,9,32
H431,2025-10,Apexacare,12,45
H431,2025-10,Competitor_A,11,43
H431,2025-10,Competitor_B,10,32
H432,2025-10,Apexacare,9,35
H432,2025-10,Competitor_A,7,28
H432,2025-10,Competitor_B,9,27
H433,2025-10,Apexacare,7,37
H433,2025-10,Competitor_A,6,31
H433,2025-10,Competitor_B,6,27
H434,2025-10,Apexacare,10,35
H434,2025-10,Competitor_A,8,28
H434,2025-10,Competitor_B,8,27
H435,2025-10,Apexacare,7,27
H435,2025-10,Competitor_A,6,23
H435,2025-10,Competitor_B,6,18
H436,2025-10,Apexacare,15,58
H436,2025-10,Competitor_A,13,49
H436,2025-10,Competitor_B,11,40
H437,2025-10,Apexacare,13,46
H437,2025-10,Competitor_A,11,39
H437,2025-10,Competitor_B,10,35
H438,2025-10,Apexacare,2,9
H438,2025-10,Competitor_A,2,12
H438,2025-10,Competitor_B,3,9
H439,2025-10,Apexacare,16,56
H439,2025-10,Competitor_A,17,59
H439,2025-10,Competitor_B,13,45
H440,2025-10,Apexacare,10,37
H440,2025-10,Competitor_A,17,65
H440,2025-10,Competitor_B,14,52
H441,2025-10,Apexacare,6,27
H441,2025-10,Competitor_A,7,31
H441,2025-10,Competitor_B,6,27
H442,2025-10,Apexacare,15,53
H442,2025-10,Competitor_A,6,24
H442,2025-10,Competitor_B,6,18
H443,2025-10,Apexacare,8,38
H443,2025-10,Competitor_A,11,52
H443,2025-10,Competitor_B,12,46
H444,2025-10,Apexacare,13,58
H444,2025-10,Competitor_A,12,52
H444,2025-10,Competitor_B,12,50
H445,2025-10,Apexacare,8,30
H445,2025-10,Competitor_A,14,56
H445,2025-10,Competitor_B,11,40
H446,2025-10,Apexacare,12,46
H446,2025-10,Competitor_A,11,43
H446,2025-10,Competitor_B,11,37
H447,2025-10,Apexacare,18,78
H447,2025-10,Competitor_A,10,42
H447,2025-10,Competitor_B,9,34
H448,2025-10,Apexacare,3,15
H448,2025-10,Competitor_A,3,12
H448,2025-10,Competitor_B,4,13
H449,2025-10,Apexacare,6,32
H449,2025-10,Competitor_A,7,34
H449,2025-10,Competitor_B,8,34
H450,2025-10,Apexacare,12,54
H450,2025-10,Competitor_A,11,49
H450,2025-10,Competitor_B,9,37
H451,2025-10,Apexacare,12,42
H451,2025-10,Competitor_A,18,65
H451,2025-10,Competitor_B,18,61
H452,2025-10,Apexacare,17,60
H452,2025-10,Competitor_A,14,51
H452,2025-10,Competitor_B,13,41
H453,2025-10,Apexacare,14,48
H453,2025-10,Competitor_A,13,46
H453,2025-10,Competitor_B,12,38
H454,2025-10,Apexacare,13,48
H454,2025-10,Competitor_A,15,53
H454,2025-10,Competitor_B,11,39
H455,2025-10,Apexacare,0,4
H455,2025-10,Competitor_A,1,5
H455,2025-10,Competitor_B,2,6
H456,2025-10,Apexacare,15,64
H456,2025-10,Competitor_A,10,44
H456,2025-10,Competitor_B,11,44
H457,2025-10,Apexacare,8,34
H457,2025-10,Competitor_A,10,41
H457,2025-10,Competitor_B,10,35
H458,2025-10,Apexacare,5,22
H458,2025-10,Competitor_A,3,17
H458,2025-10,Competitor_B,4,15
H459,2025-10,Apexacare,2,9
H459,2025-10,Competitor_A,4,16
H459,2025-10,Competitor_B,5,17
H460,2025-10,Apexacare,15,79
H460,2025-10,Competitor_A,13,69
H460,2025-10,Competitor_B,12,52
H461,2025-10,Apexacare,15,59
H461,2025-10,Competitor_A,7,29
H461,2025-10,Competitor_B,7,26
H462,2025-10,Apexacare,7,38
H462,2025-10,Competitor_A,6,30
H462,2025-10,Competitor_B,5,22
H463,2025-10,Apexacare,13,56
H463,2025-10,Competitor_A,6,28
H463,2025-10,Competitor_B,7,26
H464,2025-10,Apexacare,12,53
H464,2025-10,Competitor_A,11,50
H464,2025-10,Competitor_B,13,50
H465,2025-10,Apexacare,15,54
H465,2025-10,Competitor_A,15,55
H465,2025-10,Competitor_B,14,44
H466,2025-10,Apexacare,16,57
H466,2025-10,Competitor_A,11,41
H466,2025-10,Competitor_B,11,38
H467,2025-10,Apexacare,5,22
H467,2025-10,Competitor_A,2,9
H467,2025-10,Competitor_B,2,9
H468,2025-10,Apexacare,9,49
H468,2025-10,Competitor_A,6,33
H468,2025-10,Competitor_B,8,32
H469,2025-10,Apexacare,10,36
H469,2025-10,Competitor_A,9,33
H469,2025-10,Competitor_B,10,31
H470,2025-10,Apexacare,2,8
H470,2025-10,Competitor_A,2,10
H470,2025-10,Competitor_B,3,12
H471,2025-10,Apexacare,6,24
H471,2025-10,Competitor_A,5,22
H471,2025-10,Competitor_B,5,18
H472,2025-10,Apexacare,9,41
H472,2025-10,Competitor_A,9,41
H472,2025-10,Competitor_B,8,32
H473,2025-10,Apexacare,0,3
H473,2025-10,Competitor_A,1,10
H473,2025-10,Competitor_B,3,9
H474,2025-10,Apexacare,11,53
H474,2025-10,Competitor_A,8,37
H474,2025-10,Competitor_B,8,36
H475,2025-10,Apexacare,10,42
H475,2025-10,Competitor_A,6,24
H475,2025-10,Competitor_B,5,19
H476,2025-10,Apexacare,6,29
H476,2025-10,Competitor_A,3,19
H476,2025-10,Competitor_B,4,15
H477,2025-10,Apexacare,6,31
H477,2025-10,Competitor_A,4,24
H477,2025-10,Competitor_B,5,20
H478,2025-10,Apexacare,15,58
H478,2025-10,Competitor_A,9,34
H478,2025-10,Competitor_B,8,28
H479,2025-10,Apexacare,12,52
H479,2025-10,Competitor_A,6,25
H479,2025-10,Competitor_B,6,23
H480,2025-10,Apexacare,12,45
H480,2025-10,Competitor_A,13,50
H480,2025-10,Competitor_B,10,37
H481,2025-10,Apexacare,13,53
H481,2025-10,Competitor_A,16,64
H481,2025-10,Competitor_B,13,51
H482,2025-10,Apexacare,21,101
H482,2025-10,Competitor_A,8,40
H482,2025-10,Competitor_B,9,39
H483,2025-10,Apexacare,1,8
H483,2025-10,Competitor_A,1,5
H483,2025-10,Competitor_B,2,6
H484,2025-10,Apexacare,4,18
H484,2025-10,Competitor_A,11,47
H484,2025-10,Competitor_B,10,40
H485,2025-10,Apexacare,3,17
H485,2025-10,Competitor_A,10,46
H485,2025-10,Competitor_B,11,42
H486,2025-10,Apexacare,3,17
H486,2025-10,Competitor_A,3,13
H486,2025-10,Competitor_B,4,14
H487,2025-10,Apexacare,7,28
H487,2025-10,Competitor_A,7,29
H487,2025-10,Competitor_B,6,23
H488,2025-10,Apexacare,8,39
H488,2025-10,Competitor_A,12,56
H488,2025-10,Competitor_B,13,52
H489,2025-10,Apexacare,8,33
H489,2025-10,Competitor_A,15,56
H489,2025-10,Competitor_B,13,46
H490,2025-10,Apexacare,23,83
H490,2025-10,Competitor_A,14,52
H490,2025-10,Competitor_B,12,41
H491,2025-10,Apexacare,11,50
H491,2025-10,Competitor_A,7,32
H491,2025-10,Competitor_B,8,30
H492,2025-10,Apexacare,4,20
H492,2025-10,Competitor_A,6,30
H492,2025-10,Competitor_B,7,30
H493,2025-10,Apexacare,4,16
H493,2025-10,Competitor_A,11,39
H493,2025-10,Competitor_B,9,30
H494,2025-10,Apexacare,2,12
H494,2025-10,Competitor_A,3,18
H494,2025-10,Competitor_B,4,15
H495,2025-10,Apexacare,2,9
H495,2025-10,Competitor_A,3,13
H495,2025-10,Competitor_B,3,12
H496,2025-10,Apexacare,10,44
H496,2025-10,Competitor_A,16,66
H496,2025-10,Competitor_B,13,52
H497,2025-10,Apexacare,15,72
H497,2025-10,Competitor_A,14,70
H497,2025-10,Competitor_B,13,58
H498,2025-10,Apexacare,3,11
H498,2025-10,Competitor_A,5,19
H498,2025-10,Competitor_B,6,21
H499,2025-10,Apexacare,6,29
H499,2025-10,Competitor_A,5,23
H499,2025-10,Competitor_B,5,20
H500,2025-10,Apexacare,3,15
H500,2025-10,Competitor_A,4,18
H500,2025-10,Competitor_B,5,15
H501,2025-10,Apexacare,1,5
H501,2025-10,Competitor_A,4,19
H501,2025-10,Competitor_B,5,18
H502,2025-10,Apexacare,4,20
H502,2025-10,Competitor_A,12,59
H502,2025-10,Competitor_B,11,54
H503,2025-10,Apexacare,8,33
H503,2025-10,Competitor_A,7,30
H503,2025-10,Competitor_B,7,27
H504,2025-10,Apexacare,7,27
H504,2025-10,Competitor_A,13,52
H504,2025-10,Competitor_B,11,40
H505,2025-10,Apexacare,4,22
H505,2025-10,Competitor_A,12,55
H505,2025-10,Competitor_B,10,42
H506,2025-10,Apexacare,5,17
H506,2025-10,Competitor_A,9,31
H506,2025-10,Competitor_B,9,32
H507,2025-10,Apexacare,8,28
H507,2025-10,Competitor_A,9,32
H507,2025-10,Competitor_B,9,30
H508,2025-10,Apexacare,9,45
H508,2025-10,Competitor_A,10,50
H508,2025-10,Competitor_B,8,37
H509,2025-10,Apexacare,5,25
H509,2025-10,Competitor_A,14,66
H509,2025-10,Competitor_B,12,53
H510,2025-10,Apexacare,4,16
H510,2025-10,Competitor_A,9,35
H510,2025-10,Competitor_B,10,34
H511,2025-10,Apexacare,10,34
H511,2025-10,Competitor_A,12,42
H511,2025-10,Competitor_B,13,44
H512,2025-10,Apexacare,11,55
H512,2025-10,Competitor_A,7,37
H512,2025-10,Competitor_B,6,28
H513,2025-10,Apexacare,19,79
H513,2025-10,Competitor_A,13,54
H513,2025-10,Competitor_B,10,38
H514,2025-10,Apexacare,4,20
H514,2025-10,Competitor_A,10,49
H514,2025-10,Competitor_B,12,50
H515,2025-10,Apexacare,5,24
H515,2025-10,Competitor_A,8,36
H515,2025-10,Competitor_B,9,30
H516,2025-10,Apexacare,4,19
H516,2025-10,Competitor_A,19,77
H516,2025-10,Competitor_B,17,64
H517,2025-10,Apexacare,4,16
H517,2025-10,Competitor_A,12,48
H517,2025-10,Competitor_B,10,38
H518,2025-10,Apexacare,3,15
H518,2025-10,Competitor_A,11,51
H518,2025-10,Competitor_B,11,46
H519,2025-10,Apexacare,4,22
H519,2025-10,Competitor_A,10,47
H519,2025-10,Competitor_B,9,39
H520,2025-10,Apexacare,3,19
H520,2025-10,Competitor_A,2,10
H520,2025-10,Competitor_B,3,11
H521,2025-10,Apexacare,18,76
H521,2025-10,Competitor_A,11,47
H521,2025-10,Competitor_B,13,48
H522,2025-10,Apexacare,15,58
H522,2025-10,Competitor_A,13,49
H522,2025-10,Competitor_B,12,40
H523,2025-10,Apexacare,5,17
H523,2025-10,Competitor_A,6,21
H523,2025-10,Competitor_B,5,19
H524,2025-10,Apexacare,10,42
H524,2025-10,Competitor_A,6,28
H524,2025-10,Competitor_B,7,26
H525,2025-10,Apexacare,6,30
H525,2025-10,Competitor_A,9,43
H525,2025-10,Competitor_B,7,32
H526,2025-10,Apexacare,15,55
H526,2025-10,Competitor_A,16,57
H526,2025-10,Competitor_B,15,50
H527,2025-10,Apexacare,9,40
H527,2025-10,Competitor_A,13,53
H527,2025-10,Competitor_B,11,43
H528,2025-10,Apexacare,2,13
H528,2025-10,Competitor_A,3,16
H528,2025-10,Competitor_B,4,15
H529,2025-10,Apexacare,3,14
H529,2025-10,Competitor_A,9,35
H529,2025-10,Competitor_B,10,31
H530,2025-10,Apexacare,9,34
H530,2025-10,Competitor_A,15,58
H530,2025-10,Competitor_B,11,40
H531,2025-10,Apexacare,3,15
H531,2025-10,Competitor_A,6,29
H531,2025-10,Competitor_B,6,24
H532,2025-10,Apexacare,11,41
H532,2025-10,Competitor_A,30,106
H532,2025-10,Competitor_B,22,73
H533,2025-10,Apexacare,2,12
H533,2025-10,Competitor_A,6,30
H533,2025-10,Competitor_B,5,21
H534,2025-10,Apexacare,10,47
H534,2025-10,Competitor_A,13,59
H534,2025-10,Competitor_B,12,48
H535,2025-10,Apexacare,5,18
H535,2025-10,Competitor_A,13,49
H535,2025-10,Competitor_B,12,43
H536,2025-10,Apexacare,4,16
H536,2025-10,Competitor_A,16,60
H536,2025-10,Competitor_B,15,50
H537,2025-10,Apexacare,12,53
H537,2025-10,Competitor_A,9,41
H537,2025-10,Competitor_B,9,39
H538,2025-10,Apexacare,12,52
H538,2025-10,Competitor_A,7,31
H538,2025-10,Competitor_B,6,25
H539,2025-10,Apexacare,4,21
H539,2025-10,Competitor_A,8,40
H539,2025-10,Competitor_B,7,29
H540,2025-10,Apexacare,10,44
H540,2025-10,Competitor_A,8,37
H540,2025-10,Competitor_B,8,31
H541,2025-10,Apexacare,6,25
H541,2025-10,Competitor_A,10,41
H541,2025-10,Competitor_B,12,39
H542,2025-10,Apexacare,0,4
H542,2025-10,Competitor_A,1,7
H542,2025-10,Competitor_B,2,6
H543,2025-10,Apexacare,12,52
H543,2025-10,Competitor_A,22,99
H543,2025-10,Competitor_B,16,69
H544,2025-10,Apexacare,12,49
H544,2025-10,Competitor_A,14,59
H544,2025-10,Competitor_B,16,60
H545,2025-10,Apexacare,20,82
H545,2025-10,Competitor_A,15,62
H545,2025-10,Competitor_B,11,46
H546,2025-10,Apexacare,5,23
H546,2025-10,Competitor_A,4,18
