call_id,rep_id,hcp_id,call_date,planned_vs_actual,call_status,call_type,brand_promoted,month_id
C032004,R38,H563,2025-11-01,Planned,Completed,Virtual,Apexacare,2025-11
C032005,R38,H568,2025-11-03,Planned,Cancelled,In-Person,None,2025-11
C032006,R38,H559,2025-11-14,Planned,Completed,In-Person,Apexacare,2025-11
C032007,R38,H561,2025-11-09,Planned,No Show,In-Person,None,2025-11
C032008,R38,H563,2025-11-22,Planned,Completed,In-Person,Apexacare,2025-11
C032009,R38,H565,2025-11-08,Planned,Cancelled,Virtual,None,2025-11
C032010,R38,H561,2025-11-01,Planned,Cancelled,In-Person,None,2025-11
C032011,R38,H571,2025-11-29,Planned,No Show,In-Person,None,2025-11
C032012,R38,H562,2025-11-06,Unplanned,Completed,In-Person,Apexacare,2025-11
C032013,R38,H568,2025-11-30,Unplanned,,In-Person,Apexacare,2025-11
C032014,R38,H564,2025-11-29,Unplanned,Completed,In-Person,Apexacare,2025-11
C032015,R39,H575,2025-11-02,Planned,Completed,Phone,Apexacare,2025-11
C032016,R39,H586,2025-11-18,Planned,Completed,In-Person,Apexacare,2025-11
C032017,R39,H573,2025-11-12,Planned,Completed,Phone,Apexacare,2025-11
C032018,R39,H575,2025-11-15,Planned,No Show,In-Person,None,2025-11
C032019,R39,H582,2025-11-23,Planned,Completed,In-Person,Apexacare,2025-11
C032020,R39,H584,2025-11-06,Planned,,Virtual,Apexacare,2025-11
C032021,R39,H581,2025-11-16,Planned,No Show,In-Person,None,2025-11
C032022,R39,H577,2025-11-16,Planned,Completed,Virtual,Apexacare,2025-11
C032023,R39,H581,2025-11-24,Planned,,In-Person,None,2025-11
C032024,R39,H574,2025-11-25,Planned,Completed,In-Person,Apexacare,2025-11
C032025,R39,H573,2025-11-23,Planned,Cancelled,In-Person,None,2025-11
C032026,R39,H583,2025-11-18,Planned,Completed,Virtual,Apexacare,2025-11
C032027,R39,H578,2025-11-03,Planned,Cancelled,Virtual,None,2025-11
C032028,R39,H580,2025-11-27,Planned,Completed,Phone,Apexacare,2025-11
C032029,R39,H580,2025-11-06,Planned,Completed,In-Person,Apexacare,2025-11
C032030,R39,H577,2025-11-09,Planned,Cancelled,In-Person,None,2025-11
C032031,R39,H580,2025-11-02,Planned,Completed,In-Person,Apexacare,2025-11
C032032,R39,H584,2025-11-20,Planned,Completed,In-Person,Apexacare,2025-11
C032033,R39,H585,2025-11-24,Planned,No Show,In-Person,None,2025-11
C032034,R39,H573,2025-11-27,Planned,Cancelled,In-Person,None,2025-11
C032035,R39,H586,2025-11-12,Planned,Completed,In-Person,None,2025-11
C032036,R39,H572,2025-11-05,Planned,Completed,In-Person,None,2025-11
C032037,R39,H575,2025-11-23,Planned,Completed,Phone,Apexacare,2025-11
C032038,R39,H583,2025-11-15,Planned,Completed,In-Person,Apexacare,2025-11
C032039,R39,H574,2025-11-22,Planned,Completed,In-Person,None,2025-11
C032040,R39,H579,2025-11-25,Planned,Cancelled,In-Person,None,2025-11
C032041,R39,H580,2025-11-08,Planned,Completed,Virtual,Apexacare,2025-11
C032042,R39,H583,2025-11-25,Planned,Completed,In-Person,Apexacare,2025-11
C032043,R39,H574,2025-11-16,Planned,Completed,In-Person,Apexacare,2025-11
C032044,R39,H583,2025-11-04,Planned,Completed,In-Person,Apexacare,2025-11
C032045,R39,H575,2025-11-14,Planned,Completed,In-Person,Apexacare,2025-11
C032046,R39,H576,2025-11-14,Planned,Cancelled,In-Person,None,2025-11
C032047,R39,H584,2025-11-16,Planned,Cancelled,In-Person,None,2025-11
C032048,R39,H575,2025-11-28,Planned,Completed,Virtual,Apexacare,2025-11
C032049,R39,H577,2025-11-10,Planned,No Show,In-Person,None,2025-11
C032050,R39,H576,2025-11-28,Planned,No Show,Virtual,None,2025-11
C032051,R39,H587,2025-11-21,Planned,Completed,In-Person,None,2025-11
C032052,R39,H579,2025-11-14,Planned,Completed,Virtual,Apexacare,2025-11
C032053,R39,H574,2025-11-04,Planned,Completed,In-Person,Apexacare,2025-11
C032054,R39,H583,2025-11-29,Planned,Completed,Virtual,None,2025-11
C032055,R39,H582,2025-11-27,Planned,Completed,In-Person,Apexacare,2025-11
C032056,R39,H573,2025-11-21,Planned,Completed,In-Person,Apexacare,2025-11
C032057,R39,H577,2025-11-24,Planned,,In-Person,None,2025-11
C032058,R39,H586,2025-11-03,Planned,Completed,In-Person,Apexacare,2025-11
C032059,R39,H581,2025-11-16,Planned,Completed,In-Person,Apexacare,2025-11
C032060,R39,H587,2025-11-01,Planned,,Virtual,Apexacare,2025-11
C032061,R39,H577,2025-11-06,Planned,Cancelled,In-Person,None,2025-11
C032062,R39,H579,2025-11-08,Planned,No Show,Virtual,None,2025-11
C032063,R39,,2025-11-02,Planned,Completed,Virtual,Apexacare,2025-11
C032064,R39,H574,2025-11-02,Planned,Completed,In-Person,Apexacare,2025-11
C032065,R39,H586,2025-11-23,Planned,No Show,Phone,None,2025-11
C032066,R39,H579,2025-11-28,Planned,No Show,Virtual,None,2025-11
C032067,R39,H577,2025-11-04,Planned,Cancelled,In-Person,None,2025-11
C032068,R39,H583,2025-11-13,Planned,,Virtual,Apexacare,2025-11
C032069,R39,H584,2025-11-21,Planned,Cancelled,Phone,None,2025-11
C032070,R39,H580,2025-11-16,Planned,Cancelled,In-Person,None,2025-11
C032071,R39,H572,2025-11-08,Planned,Completed,In-Person,None,2025-11
C032072,R39,H578,2025-11-29,Planned,Completed,In-Person,None,2025-11
C032073,R39,H583,2025-11-28,Planned,Cancelled,Virtual,None,2025-11
C032074,R39,H581,2025-11-30,Planned,Cancelled,In-Person,None,2025-11
C032075,R39,H575,2025-11-21,Planned,Cancelled,In-Person,None,2025-11
C032076,R39,H572,2025-11-20,Planned,Completed,Virtual,None,2025-11
C032077,R39,H572,2025-11-06,Planned,No Show,In-Person,None,2025-11
C032078,R39,H579,2025-11-14,Planned,Completed,Virtual,Apexacare,2025-11
C032079,R39,H575,2025-11-24,Planned,No Show,In-Person,None,2025-11
C032080,R39,H579,2025-11-29,Planned,Completed,In-Person,Apexacare,2025-11
C032081,R39,H586,2025-11-22,Planned,No Show,In-Person,None,2025-11
C032082,R39,H574,2025-11-21,Planned,Completed,In-Person,Apexacare,2025-11
C032083,R39,H586,2025-11-29,Planned,Completed,In-Person,Apexacare,2025-11
C032084,R39,H575,2025-11-21,Planned,Completed,Virtual,Apexacare,2025-11
C032085,R39,H585,2025-11-04,Unplanned,Completed,In-Person,Apexacare,2025-11
C032086,R39,H578,2025-11-11,Unplanned,Completed,In-Person,Apexacare,2025-11
C032087,R40,H594,2025-11-21,Planned,Completed,In-Person,Apexacare,2025-11
C032088,R40,H599,2025-11-21,Planned,Cancelled,In-Person,None,2025-11
C032089,R40,H592,2025-11-07,Planned,Completed,In-Person,Apexacare,2025-11
C032090,R40,H590,2025-11-02,Planned,Completed,In-Person,Apexacare,2025-11
C032091,R40,H599,2025-11-08,Planned,Cancelled,In-Person,None,2025-11
C032092,R40,H596,2025-11-17,Planned,Completed,In-Person,None,2025-11
C032093,R40,H595,2025-11-29,Planned,Completed,In-Person,Apexacare,2025-11
C032094,R40,H595,2025-11-24,Planned,Completed,Phone,Apexacare,2025-11
C032095,R40,H593,2025-11-24,Planned,Completed,Virtual,Apexacare,2025-11
C032096,R40,H590,2025-11-09,Planned,Completed,In-Person,Apexacare,2025-11
C032097,R40,H598,2025-11-21,Planned,Cancelled,In-Person,None,2025-11
C032098,R40,H599,2025-11-20,Planned,Completed,In-Person,Apexacare,2025-11
C032099,R40,H588,2025-11-28,Planned,Completed,In-Person,None,2025-11
C032100,R40,H591,2025-11-25,Planned,Cancelled,Virtual,None,2025-11
C032101,R40,H588,2025-11-30,Planned,Completed,Virtual,Apexacare,2025-11
C032102,R40,H599,2025-11-26,Planned,Completed,In-Person,Apexacare,2025-11
C032103,R40,H593,2025-11-27,Planned,Completed,In-Person,Apexacare,2025-11
C032104,R40,H596,2025-11-08,Planned,,In-Person,Apexacare,2025-11
C032105,R40,H590,2025-11-24,Planned,Completed,Virtual,Apexacare,2025-11
C032106,R40,H593,2025-11-22,Planned,Cancelled,In-Person,None,2025-11
C032107,R40,H598,2025-11-12,Planned,Completed,In-Person,Apexacare,2025-11
C032108,R40,H596,2025-11-30,Planned,No Show,Virtual,None,2025-11
C032109,R40,H588,2025-11-12,Planned,Completed,Virtual,Apexacare,2025-11
C032110,R40,H592,2025-11-09,Planned,No Show,In-Person,None,2025-11
C032111,R40,H595,2025-11-28,Planned,No Show,Virtual,None,2025-11
C032112,R40,H592,2025-11-14,Planned,Completed,In-Person,None,2025-11
C032113,R40,H590,2025-11-19,Planned,Completed,In-Person,Apexacare,2025-11
C032114,R40,H596,2025-11-26,Planned,Completed,Virtual,Apexacare,2025-11
C032115,R40,H597,2025-11-10,Planned,Completed,In-Person,Apexacare,2025-11
C032116,R40,H590,2025-11-25,Planned,Completed,In-Person,None,2025-11
C032117,R40,H593,2025-11-11,Planned,Completed,Virtual,Apexacare,2025-11
C032118,R40,H590,2025-11-04,Planned,Cancelled,In-Person,None,2025-11
C032119,R40,H596,2025-11-01,Planned,No Show,Virtual,None,2025-11
C032120,R40,H595,2025-11-25,Planned,Completed,In-Person,Apexacare,2025-11
C032121,R40,H600,2025-11-22,Planned,Completed,In-Person,Apexacare,2025-11
C032122,R40,H595,2025-11-29,Planned,Completed,In-Person,Apexacare,2025-11
C032123,R40,H595,2025-11-13,Planned,No Show,In-Person,None,2025-11
C032124,R40,H595,2025-11-04,Planned,No Show,In-Person,None,2025-11
C032125,R40,H588,2025-11-13,Planned,Completed,Virtual,Apexacare,2025-11
C032126,R40,H596,2025-11-23,Planned,Completed,In-Person,Apexacare,2025-11
C032127,R40,H591,2025-11-14,Planned,No Show,In-Person,None,2025-11
C032128,R40,H595,2025-11-12,Planned,Completed,Virtual,Apexacare,2025-11
C032129,R40,H598,2025-11-16,Planned,Cancelled,In-Person,None,2025-11
C032130,R40,H593,2025-11-23,Planned,Cancelled,Phone,None,2025-11
C032131,R40,H596,2025-11-04,Planned,Completed,Phone,Apexacare,2025-11
C032132,R40,H593,2025-11-24,Planned,Completed,In-Person,None,2025-11
C032133,R40,H600,2025-11-22,Planned,Completed,In-Person,None,2025-11
C032134,R40,H599,2025-11-21,Planned,Completed,In-Person,None,2025-11
C032135,R40,H596,2025-11-24,Planned,Completed,Phone,Apexacare,2025-11
C032136,R40,,2025-11-04,Planned,No Show,In-Person,None,2025-11
C032137,R40,H593,2025-11-14,Planned,Completed,Virtual,Apexacare,2025-11
C032138,R40,H600,2025-11-26,Planned,,In-Person,None,2025-11
C032139,R40,H599,2025-11-12,Planned,Completed,Virtual,Apexacare,2025-11
C032140,R40,H593,2025-11-28,Planned,Completed,In-Person,Apexacare,2025-11
C032141,R40,H598,2025-11-20,Planned,Completed,In-Person,None,2025-11
C032142,R40,H595,2025-11-26,Planned,No Show,In-Person,None,2025-11
C032143,R40,H599,2025-11-15,Planned,Completed,In-Person,None,2025-11
C032144,R40,H599,2025-11-22,Planned,Completed,Virtual,Apexacare,2025-11
C032145,R40,H590,2025-11-12,Planned,No Show,In-Person,None,2025-11
C032146,R40,H597,2025-11-12,Planned,Completed,In-Person,None,2025-11
C032147,R40,H597,2025-11-26,Planned,Completed,Virtual,Apexacare,2025-11
C032148,R40,H599,2025-11-14,Planned,,In-Person,None,2025-11
C032149,R40,H594,2025-11-05,Planned,No Show,In-Person,None,2025-11
C032150,R40,H599,2025-11-28,Planned,Cancelled,In-Person,None,2025-11
C032151,R40,H598,2025-11-27,Planned,Completed,Virtual,Apexacare,2025-11
C032152,R40,H588,2025-11-16,Planned,Completed,Virtual,Apexacare,2025-11
C032153,R40,H599,2025-11-13,Planned,Cancelled,In-Person,None,2025-11
C032154,R40,H589,2025-11-28,Planned,Completed,In-Person,Apexacare,2025-11
C032155,R40,H590,2025-11-02,Planned,Completed,In-Person,Apexacare,2025-11
C032156,R40,H596,2025-11-10,Planned,No Show,Phone,None,2025-11
C032157,R40,H597,2025-11-15,Planned,Completed,In-Person,Apexacare,2025-11
C032158,R40,H594,2025-11-25,Planned,Completed,In-Person,Apexacare,2025-11
C032159,R40,H598,2025-11-04,Planned,No Show,In-Person,None,2025-11
C032160,R40,H598,2025-11-03,Planned,Completed,In-Person,Apexacare,2025-11
C032161,R40,H599,2025-11-09,Planned,Completed,Virtual,Apexacare,2025-11
C032162,R40,H593,2025-11-29,Planned,No Show,In-Person,None,2025-11
C032163,R40,H599,2025-11-23,Planned,Completed,In-Person,Apexacare,2025-11
C032164,R40,H590,2025-11-18,Unplanned,Completed,In-Person,Apexacare,2025-11
C032165,R40,H595,2025-11-10,Unplanned,Completed,In-Person,Apexacare,2025-11
C032166,R01,H010,2025-12-15,Planned,Completed,Virtual,Apexacare,2025-12
C032167,R01,H004,2025-12-08,Planned,Completed,In-Person,Apexacare,2025-12
C032168,R01,H006,2025-12-06,Planned,Completed,In-Person,Apexacare,2025-12
C032169,R01,H004,2025-12-05,Planned,Completed,In-Person,Apexacare,2025-12
C032170,R01,H005,2025-12-26,Planned,Completed,Phone,None,2025-12
C032171,R01,,2025-12-12,Planned,Completed,In-Person,Apexacare,2025-12
C032172,R01,H009,2025-12-31,Planned,Completed,In-Person,Apexacare,2025-12
C032173,R01,H007,2025-12-12,Planned,Completed,In-Person,Apexacare,2025-12
C032174,R01,H003,2025-12-06,Planned,Completed,Phone,Apexacare,2025-12
C032175,R01,H010,2025-12-01,Planned,Completed,Phone,Apexacare,2025-12
C032176,R01,H007,2025-12-19,Planned,Completed,In-Person,Apexacare,2025-12
C032177,R01,H014,2025-12-01,Planned,Completed,Virtual,Apexacare,2025-12
C032178,R01,H007,2025-12-11,Planned,Completed,Virtual,Apexacare,2025-12
C032179,R01,H005,2025-12-27,Planned,Completed,Virtual,None,2025-12
C032180,R01,H002,2025-12-05,Planned,Completed,In-Person,Apexacare,2025-12
C032181,R01,H006,2025-12-24,Planned,Completed,In-Person,Apexacare,2025-12
C032182,R01,H011,2025-12-28,Planned,No Show,In-Person,None,2025-12
C032183,R01,H015,2025-12-27,Planned,Completed,In-Person,Apexacare,2025-12
C032184,R01,H016,2025-12-25,Planned,Cancelled,In-Person,None,2025-12
C032185,R01,H013,2025-12-16,Planned,Completed,In-Person,Apexacare,2025-12
C032186,R01,H005,2025-12-15,Planned,Completed,In-Person,Apexacare,2025-12
C032187,R01,H008,2025-12-24,Planned,Completed,In-Person,Apexacare,2025-12
C032188,R01,H005,2025-12-26,Planned,Completed,In-Person,Apexacare,2025-12
C032189,R01,H008,2025-12-12,Planned,Completed,In-Person,Apexacare,2025-12
C032190,R01,H005,2025-12-13,Planned,Completed,In-Person,Apexacare,2025-12
C032191,R01,H005,2025-12-28,Planned,Completed,In-Person,Apexacare,2025-12
C032192,R01,H016,2025-12-29,Planned,Completed,In-Person,None,2025-12
C032193,R01,H001,2025-12-20,Planned,Completed,In-Person,None,2025-12
C032194,R01,H007,2025-12-10,Planned,Completed,Virtual,Apexacare,2025-12
C032195,R01,H008,2025-12-19,Planned,Completed,Virtual,Apexacare,2025-12
C032196,R01,H008,2025-12-19,Planned,Completed,Phone,Apexacare,2025-12
C032197,R01,H002,2025-12-25,Planned,Completed,In-Person,Apexacare,2025-12
C032198,R01,H014,2025-12-01,Planned,,In-Person,Apexacare,2025-12
C032199,R01,H003,2025-12-28,Planned,Completed,In-Person,Apexacare,2025-12
C032200,R01,H008,2025-12-07,Planned,Completed,In-Person,Apexacare,2025-12
C032201,R01,H016,2025-12-03,Planned,Completed,In-Person,None,2025-12
C032202,R01,H002,2025-12-15,Planned,No Show,In-Person,None,2025-12
C032203,R01,H008,2025-12-24,Planned,No Show,In-Person,None,2025-12
C032204,R01,H016,2025-12-20,Planned,Completed,In-Person,Apexacare,2025-12
C032205,R01,H002,2025-12-25,Planned,Completed,Virtual,Apexacare,2025-12
C032206,R01,H014,2025-12-04,Planned,Completed,In-Person,Apexacare,2025-12
C032207,R01,H014,2025-12-26,Planned,Cancelled,Virtual,None,2025-12
C032208,R01,H013,2025-12-13,Planned,Completed,In-Person,Apexacare,2025-12
C032209,R01,H005,2025-12-13,Planned,Completed,In-Person,Apexacare,2025-12
C032210,R01,H004,2025-12-29,Planned,Completed,In-Person,Apexacare,2025-12
C032211,R01,H012,2025-12-13,Planned,Completed,In-Person,Apexacare,2025-12
C032212,R01,H003,2025-12-27,Planned,Completed,In-Person,Apexacare,2025-12
C032213,R01,H010,2025-12-15,Planned,Completed,In-Person,Apexacare,2025-12
C032214,R01,H008,2025-12-30,Planned,Completed,In-Person,Apexacare,2025-12
C032215,R01,H008,2025-12-29,Planned,Completed,Virtual,None,2025-12
C032216,R01,H009,2025-12-09,Planned,Completed,In-Person,Apexacare,2025-12
C032217,R01,H016,2025-12-19,Planned,Cancelled,In-Person,None,2025-12
C032218,R01,H012,2025-12-18,Planned,Completed,In-Person,Apexacare,2025-12
C032219,R01,H010,2025-12-27,Planned,Completed,In-Person,Apexacare,2025-12
C032220,R01,H009,2025-12-03,Planned,Completed,In-Person,Apexacare,2025-12
C032221,R01,H001,2025-12-18,Planned,Completed,In-Person,Apexacare,2025-12
C032222,R01,H010,2025-12-31,Planned,Completed,In-Person,Apexacare,2025-12
C032223,R01,H004,2025-12-28,Planned,,In-Person,None,2025-12
C032224,R01,H015,2025-12-14,Planned,Completed,Virtual,Apexacare,2025-12
C032225,R01,H011,2025-12-04,Planned,Completed,Phone,Apexacare,2025-12
C032226,R01,,2025-12-26,Planned,No Show,Virtual,None,2025-12
C032227,R01,H010,2025-12-12,Planned,No Show,In-Person,None,2025-12
C032228,R01,H010,2025-12-22,Planned,Completed,Phone,Apexacare,2025-12
C032229,R01,H010,2025-12-04,Planned,Completed,Virtual,Apexacare,2025-12
C032230,R01,H006,2025-12-29,Planned,No Show,In-Person,None,2025-12
C032231,R01,H012,2025-12-11,Planned,Completed,Phone,Apexacare,2025-12
C032232,R01,H011,2025-12-01,Planned,Completed,In-Person,Apexacare,2025-12
C032233,R01,H016,2025-12-01,Planned,Completed,In-Person,Apexacare,2025-12
C032234,R01,H014,2025-12-23,Planned,Completed,In-Person,Apexacare,2025-12
C032235,R01,H004,2025-12-15,Planned,Completed,In-Person,None,2025-12
C032236,R01,H004,2025-12-21,Planned,Completed,In-Person,None,2025-12
C032237,R01,H002,2025-12-19,Planned,Completed,In-Person,Apexacare,2025-12
C032238,R01,H002,2025-12-04,Planned,Completed,In-Person,Apexacare,2025-12
C032239,R01,H004,2025-12-07,Planned,Completed,In-Person,Apexacare,2025-12
C032240,R01,H001,2025-12-27,Planned,Completed,In-Person,None,2025-12
C032241,R01,H016,2025-12-27,Planned,Completed,In-Person,Apexacare,2025-12
C032242,R01,H012,2025-12-13,Planned,Completed,In-Person,Apexacare,2025-12
C032243,R01,H016,2025-12-05,Planned,Completed,Virtual,Apexacare,2025-12
C032244,R01,H002,2025-12-23,Planned,Completed,In-Person,Apexacare,2025-12
C032245,R01,H001,2025-12-13,Planned,Completed,Virtual,Apexacare,2025-12
C032246,R01,H013,2025-12-23,Unplanned,Completed,In-Person,Apexacare,2025-12
C032247,R01,H016,2025-12-29,Unplanned,Completed,In-Person,Apexacare,2025-12
C032248,R01,H011,2025-12-27,Unplanned,Completed,In-Person,Apexacare,2025-12
C032249,R02,H021,2025-12-03,Planned,Cancelled,Virtual,None,2025-12
C032250,R02,H028,2025-12-07,Planned,Completed,Phone,Apexacare,2025-12
C032251,R02,H603,2025-12-12,Planned,,In-Person,None,2025-12
C032252,R02,H019,2025-12-25,Planned,Completed,Virtual,Apexacare,2025-12
C032253,R02,H028,2025-12-07,Planned,Completed,In-Person,Apexacare,2025-12
C032254,R02,H027,2025-12-10,Planned,Completed,Phone,None,2025-12
C032255,R02,H023,2025-12-02,Planned,,In-Person,Apexacare,2025-12
C032256,R02,H020,2025-12-30,Planned,Completed,Virtual,Apexacare,2025-12
C032257,R02,H031,2025-12-21,Planned,Completed,In-Person,Apexacare,2025-12
C032258,R02,H023,2025-12-03,Planned,Completed,Virtual,Apexacare,2025-12
C032259,R02,H024,2025-12-10,Planned,Cancelled,In-Person,None,2025-12
C032260,R02,H029,2025-12-19,Planned,Completed,In-Person,Apexacare,2025-12
C032261,R02,H026,2025-12-23,Planned,Completed,In-Person,Apexacare,2025-12
C032262,R02,H018,2025-12-18,Planned,Completed,Virtual,Apexacare,2025-12
C032263,R02,H018,2025-12-28,Planned,Cancelled,Virtual,None,2025-12
C032264,R02,H017,2025-12-05,Planned,Completed,Virtual,None,2025-12
C032265,R02,H027,2025-12-30,Planned,Completed,In-Person,Apexacare,2025-12
C032266,R02,H025,2025-12-11,Planned,Completed,In-Person,Apexacare,2025-12
C032267,R02,H026,2025-12-24,Planned,Completed,In-Person,Apexacare,2025-12
C032268,R02,H018,2025-12-30,Planned,Completed,Phone,Apexacare,2025-12
C032269,R02,H025,2025-12-05,Planned,Completed,Virtual,Apexacare,2025-12
C032270,R02,H026,2025-12-15,Planned,Cancelled,In-Person,None,2025-12
C032271,R02,H028,2025-12-27,Planned,Completed,Virtual,Apexacare,2025-12
C032272,R02,H023,2025-12-03,Planned,Completed,Virtual,Apexacare,2025-12
C032273,R02,H032,2025-12-14,Planned,Completed,In-Person,Apexacare,2025-12
C032274,R02,H031,2025-12-11,Planned,Completed,In-Person,Apexacare,2025-12
C032275,R02,H019,2025-12-13,Planned,Completed,Virtual,Apexacare,2025-12
C032276,R02,H023,2025-12-30,Planned,Completed,Phone,Apexacare,2025-12
C032277,R02,H021,2025-12-28,Planned,Completed,Phone,Apexacare,2025-12
C032278,R02,H027,2025-12-02,Planned,Completed,Phone,Apexacare,2025-12
C032279,R02,H603,2025-12-31,Planned,Completed,In-Person,Apexacare,2025-12
C032280,R02,H029,2025-12-27,Planned,Completed,In-Person,Apexacare,2025-12
C032281,R02,H028,2025-12-16,Planned,Completed,Virtual,None,2025-12
C032282,R02,H022,2025-12-30,Planned,Completed,In-Person,Apexacare,2025-12
C032283,R02,H027,2025-12-05,Planned,Completed,In-Person,Apexacare,2025-12
C032284,R02,H027,2025-12-07,Planned,No Show,Virtual,None,2025-12
C032285,R02,H019,2025-12-17,Planned,,In-Person,None,2025-12
C032286,R02,H026,2025-12-24,Planned,Completed,In-Person,Apexacare,2025-12
C032287,R02,H017,2025-12-24,Planned,,In-Person,Apexacare,2025-12
C032288,R02,H024,2025-12-22,Planned,Completed,Virtual,Apexacare,2025-12
